edge_axis-x,edge_axis-y,X1,Y1,X2,Y2,conner_axis-X,conner_axis-Y
152,83,36.0,80.0,57.0,59.0,25.0,97.0
152,177,98.0,38.0,104.0,36.0,61.0,55.0
153,15,20.0,113.0,23.0,102.0,190.0,46.0
153,83,225.0,78.0,230.0,83.0,14.0,148.0
153,177,67.0,52.0,69.0,51.0,218.0,68.0
154,15,15.0,163.0,15.0,131.0,14.0,159.0
154,83,126.0,33.0,144.0,33.0,25.0,97.0
154,177,83.0,169.0,83.0,150.0,61.0,55.0
155,15,177.0,142.0,177.0,161.0,190.0,46.0
155,83,70.0,50.0,84.0,43.0,14.0,148.0
155,177,176.0,41.0,186.0,45.0,218.0,68.0
156,15,159.0,36.0,161.0,36.0,14.0,159.0
156,83,24.0,100.0,28.0,94.0,25.0,97.0
156,177,29.0,91.0,39.0,78.0,61.0,55.0
157,15,205.0,57.0,215.0,67.0,190.0,46.0
157,83,85.0,140.0,174.0,140.0,14.0,148.0
157,177,57.0,60.0,66.0,52.0,218.0,68.0
158,15,190.0,46.0,203.0,57.0,14.0,159.0
158,83,211.0,62.0,225.0,76.0,25.0,97.0
158,177,202.0,55.0,207.0,60.0,61.0,55.0
159,15,17.0,124.0,17.0,122.0,190.0,46.0
159,83,36.0,80.0,57.0,59.0,14.0,148.0
159,177,98.0,38.0,104.0,36.0,218.0,68.0
160,15,20.0,113.0,23.0,102.0,14.0,159.0
160,83,225.0,78.0,230.0,83.0,25.0,97.0
160,177,67.0,52.0,69.0,51.0,61.0,55.0
161,15,15.0,163.0,15.0,131.0,190.0,46.0
161,83,126.0,33.0,144.0,33.0,14.0,148.0
161,177,83.0,169.0,83.0,150.0,218.0,68.0
162,14,177.0,142.0,177.0,161.0,14.0,159.0
162,15,70.0,50.0,84.0,43.0,25.0,97.0
162,83,176.0,41.0,186.0,45.0,61.0,55.0
162,176,159.0,36.0,161.0,36.0,190.0,46.0
163,0,24.0,100.0,28.0,94.0,14.0,148.0
163,1,29.0,91.0,39.0,78.0,218.0,68.0
163,2,205.0,57.0,215.0,67.0,14.0,159.0
163,3,85.0,140.0,174.0,140.0,25.0,97.0
163,4,57.0,60.0,66.0,52.0,61.0,55.0
163,5,190.0,46.0,203.0,57.0,190.0,46.0
163,6,211.0,62.0,225.0,76.0,14.0,148.0
163,7,202.0,55.0,207.0,60.0,218.0,68.0
163,8,17.0,124.0,17.0,122.0,14.0,159.0
163,9,36.0,80.0,57.0,59.0,25.0,97.0
163,10,98.0,38.0,104.0,36.0,61.0,55.0
163,11,20.0,113.0,23.0,102.0,190.0,46.0
163,12,225.0,78.0,230.0,83.0,14.0,148.0
163,13,67.0,52.0,69.0,51.0,218.0,68.0
163,14,15.0,163.0,15.0,131.0,14.0,159.0
163,15,126.0,33.0,144.0,33.0,25.0,97.0
163,17,83.0,169.0,83.0,150.0,61.0,55.0
163,83,177.0,142.0,177.0,161.0,190.0,46.0
163,176,70.0,50.0,84.0,43.0,14.0,148.0
164,18,176.0,41.0,186.0,45.0,218.0,68.0
164,83,159.0,36.0,161.0,36.0,14.0,159.0
164,176,24.0,100.0,28.0,94.0,25.0,97.0
165,0,29.0,91.0,39.0,78.0,61.0,55.0
165,1,205.0,57.0,215.0,67.0,190.0,46.0
165,2,85.0,140.0,174.0,140.0,14.0,148.0
165,3,57.0,60.0,66.0,52.0,218.0,68.0
165,4,190.0,46.0,203.0,57.0,14.0,159.0
165,5,211.0,62.0,225.0,76.0,25.0,97.0
165,6,202.0,55.0,207.0,60.0,61.0,55.0
165,7,17.0,124.0,17.0,122.0,190.0,46.0
165,8,36.0,80.0,57.0,59.0,14.0,148.0
165,9,98.0,38.0,104.0,36.0,218.0,68.0
165,10,20.0,113.0,23.0,102.0,14.0,159.0
165,11,225.0,78.0,230.0,83.0,25.0,97.0
165,12,67.0,52.0,69.0,51.0,61.0,55.0
165,13,15.0,163.0,15.0,131.0,190.0,46.0
165,14,126.0,33.0,144.0,33.0,14.0,148.0
165,15,83.0,169.0,83.0,150.0,218.0,68.0
165,16,177.0,142.0,177.0,161.0,14.0,159.0
165,83,70.0,50.0,84.0,43.0,25.0,97.0
165,175,176.0,41.0,186.0,45.0,61.0,55.0
166,83,159.0,36.0,161.0,36.0,190.0,46.0
166,175,24.0,100.0,28.0,94.0,14.0,148.0
167,83,29.0,91.0,39.0,78.0,218.0,68.0
167,175,205.0,57.0,215.0,67.0,14.0,159.0
168,83,85.0,140.0,174.0,140.0,25.0,97.0
168,174,57.0,60.0,66.0,52.0,61.0,55.0
168,175,190.0,46.0,203.0,57.0,190.0,46.0
169,83,211.0,62.0,225.0,76.0,14.0,148.0
169,174,202.0,55.0,207.0,60.0,218.0,68.0
169,175,17.0,124.0,17.0,122.0,14.0,159.0
170,174,36.0,80.0,57.0,59.0,25.0,97.0
170,175,98.0,38.0,104.0,36.0,61.0,55.0
171,174,20.0,113.0,23.0,102.0,190.0,46.0
172,174,225.0,78.0,230.0,83.0,14.0,148.0
173,173,67.0,52.0,69.0,51.0,218.0,68.0
173,174,15.0,163.0,15.0,131.0,14.0,159.0
33,120,126.0,33.0,144.0,33.0,25.0,97.0
33,121,83.0,169.0,83.0,150.0,61.0,55.0
33,122,177.0,142.0,177.0,161.0,190.0,46.0
33,123,70.0,50.0,84.0,43.0,14.0,148.0
33,124,176.0,41.0,186.0,45.0,218.0,68.0
33,125,159.0,36.0,161.0,36.0,14.0,159.0
33,126,24.0,100.0,28.0,94.0,25.0,97.0
33,127,29.0,91.0,39.0,78.0,61.0,55.0
33,128,205.0,57.0,215.0,67.0,190.0,46.0
33,129,85.0,140.0,174.0,140.0,14.0,148.0
33,130,57.0,60.0,66.0,52.0,218.0,68.0
33,131,190.0,46.0,203.0,57.0,14.0,159.0
33,132,211.0,62.0,225.0,76.0,25.0,97.0
33,133,202.0,55.0,207.0,60.0,61.0,55.0
33,134,17.0,124.0,17.0,122.0,190.0,46.0
33,135,36.0,80.0,57.0,59.0,14.0,148.0
33,136,98.0,38.0,104.0,36.0,218.0,68.0
33,137,20.0,113.0,23.0,102.0,14.0,159.0
33,138,225.0,78.0,230.0,83.0,25.0,97.0
33,139,67.0,52.0,69.0,51.0,61.0,55.0
33,140,15.0,163.0,15.0,131.0,190.0,46.0
33,141,126.0,33.0,144.0,33.0,14.0,148.0
33,142,83.0,169.0,83.0,150.0,218.0,68.0
33,143,177.0,142.0,177.0,161.0,14.0,159.0
33,144,70.0,50.0,84.0,43.0,25.0,97.0
33,145,176.0,41.0,186.0,45.0,61.0,55.0
34,113,159.0,36.0,161.0,36.0,190.0,46.0
34,114,24.0,100.0,28.0,94.0,14.0,148.0
34,115,29.0,91.0,39.0,78.0,218.0,68.0
34,116,205.0,57.0,215.0,67.0,14.0,159.0
34,117,85.0,140.0,174.0,140.0,25.0,97.0
34,118,57.0,60.0,66.0,52.0,61.0,55.0
34,119,190.0,46.0,203.0,57.0,190.0,46.0
34,146,211.0,62.0,225.0,76.0,14.0,148.0
34,147,202.0,55.0,207.0,60.0,218.0,68.0
34,148,17.0,124.0,17.0,122.0,14.0,159.0
34,149,36.0,80.0,57.0,59.0,25.0,97.0
34,150,98.0,38.0,104.0,36.0,61.0,55.0
34,151,20.0,113.0,23.0,102.0,190.0,46.0
35,107,225.0,78.0,230.0,83.0,14.0,148.0
35,108,67.0,52.0,69.0,51.0,218.0,68.0
35,109,15.0,163.0,15.0,131.0,14.0,159.0
35,110,126.0,33.0,144.0,33.0,25.0,97.0
35,111,83.0,169.0,83.0,150.0,61.0,55.0
35,112,177.0,142.0,177.0,161.0,190.0,46.0
35,152,70.0,50.0,84.0,43.0,14.0,148.0
35,153,176.0,41.0,186.0,45.0,218.0,68.0
35,154,159.0,36.0,161.0,36.0,14.0,159.0
35,155,24.0,100.0,28.0,94.0,25.0,97.0
35,156,29.0,91.0,39.0,78.0,61.0,55.0
35,157,205.0,57.0,215.0,67.0,190.0,46.0
35,158,85.0,140.0,174.0,140.0,14.0,148.0
36,102,57.0,60.0,66.0,52.0,218.0,68.0
36,103,190.0,46.0,203.0,57.0,14.0,159.0
36,104,211.0,62.0,225.0,76.0,25.0,97.0
36,105,202.0,55.0,207.0,60.0,61.0,55.0
36,106,17.0,124.0,17.0,122.0,190.0,46.0
36,159,36.0,80.0,57.0,59.0,14.0,148.0
36,160,98.0,38.0,104.0,36.0,218.0,68.0
36,161,20.0,113.0,23.0,102.0,14.0,159.0
36,162,225.0,78.0,230.0,83.0,25.0,97.0
36,163,67.0,52.0,69.0,51.0,61.0,55.0
37,100,15.0,163.0,15.0,131.0,190.0,46.0
37,101,126.0,33.0,144.0,33.0,14.0,148.0
37,164,83.0,169.0,83.0,150.0,218.0,68.0
37,165,177.0,142.0,177.0,161.0,14.0,159.0
38,96,70.0,50.0,84.0,43.0,25.0,97.0
38,97,176.0,41.0,186.0,45.0,61.0,55.0
38,98,159.0,36.0,161.0,36.0,190.0,46.0
38,99,24.0,100.0,28.0,94.0,14.0,148.0
38,166,29.0,91.0,39.0,78.0,218.0,68.0
38,167,205.0,57.0,215.0,67.0,14.0,159.0
38,168,85.0,140.0,174.0,140.0,25.0,97.0
38,169,57.0,60.0,66.0,52.0,61.0,55.0
39,93,190.0,46.0,203.0,57.0,190.0,46.0
39,94,211.0,62.0,225.0,76.0,14.0,148.0
39,95,202.0,55.0,207.0,60.0,218.0,68.0
39,170,17.0,124.0,17.0,122.0,14.0,159.0
39,171,36.0,80.0,57.0,59.0,25.0,97.0
39,172,98.0,38.0,104.0,36.0,61.0,55.0
40,91,20.0,113.0,23.0,102.0,190.0,46.0
40,92,225.0,78.0,230.0,83.0,14.0,148.0
40,173,67.0,52.0,69.0,51.0,218.0,68.0
40,174,15.0,163.0,15.0,131.0,14.0,159.0
40,175,126.0,33.0,144.0,33.0,25.0,97.0
41,87,83.0,169.0,83.0,150.0,61.0,55.0
41,88,177.0,142.0,177.0,161.0,190.0,46.0
41,89,70.0,50.0,84.0,43.0,14.0,148.0
41,90,176.0,41.0,186.0,45.0,218.0,68.0
41,176,159.0,36.0,161.0,36.0,14.0,159.0
41,177,24.0,100.0,28.0,94.0,25.0,97.0
41,178,29.0,91.0,39.0,78.0,61.0,55.0
42,86,205.0,57.0,215.0,67.0,190.0,46.0
42,87,85.0,140.0,174.0,140.0,14.0,148.0
42,178,57.0,60.0,66.0,52.0,218.0,68.0
42,179,190.0,46.0,203.0,57.0,14.0,159.0
42,180,211.0,62.0,225.0,76.0,25.0,97.0
43,83,202.0,55.0,207.0,60.0,61.0,55.0
43,84,17.0,124.0,17.0,122.0,190.0,46.0
43,85,36.0,80.0,57.0,59.0,14.0,148.0
43,86,98.0,38.0,104.0,36.0,218.0,68.0
43,180,20.0,113.0,23.0,102.0,14.0,159.0
43,181,225.0,78.0,230.0,83.0,25.0,97.0
43,182,67.0,52.0,69.0,51.0,61.0,55.0
44,80,15.0,163.0,15.0,131.0,190.0,46.0
44,81,126.0,33.0,144.0,33.0,14.0,148.0
44,82,83.0,169.0,83.0,150.0,218.0,68.0
44,183,177.0,142.0,177.0,161.0,14.0,159.0
44,184,70.0,50.0,84.0,43.0,25.0,97.0
44,185,176.0,41.0,186.0,45.0,61.0,55.0
45,79,159.0,36.0,161.0,36.0,190.0,46.0
45,80,24.0,100.0,28.0,94.0,14.0,148.0
45,185,29.0,91.0,39.0,78.0,218.0,68.0
45,186,205.0,57.0,215.0,67.0,14.0,159.0
46,76,85.0,140.0,174.0,140.0,25.0,97.0
46,77,57.0,60.0,66.0,52.0,61.0,55.0
46,78,190.0,46.0,203.0,57.0,190.0,46.0
46,187,211.0,62.0,225.0,76.0,14.0,148.0
46,188,202.0,55.0,207.0,60.0,218.0,68.0
46,189,17.0,124.0,17.0,122.0,14.0,159.0
46,190,36.0,80.0,57.0,59.0,25.0,97.0
47,75,98.0,38.0,104.0,36.0,61.0,55.0
47,76,20.0,113.0,23.0,102.0,190.0,46.0
47,190,225.0,78.0,230.0,83.0,14.0,148.0
47,191,67.0,52.0,69.0,51.0,218.0,68.0
48,73,15.0,163.0,15.0,131.0,14.0,159.0
48,74,126.0,33.0,144.0,33.0,25.0,97.0
48,75,83.0,169.0,83.0,150.0,61.0,55.0
48,191,177.0,142.0,177.0,161.0,190.0,46.0
48,192,70.0,50.0,84.0,43.0,14.0,148.0
48,193,176.0,41.0,186.0,45.0,218.0,68.0
49,71,159.0,36.0,161.0,36.0,14.0,159.0
49,72,24.0,100.0,28.0,94.0,25.0,97.0
49,193,29.0,91.0,39.0,78.0,61.0,55.0
49,194,205.0,57.0,215.0,67.0,190.0,46.0
50,69,85.0,140.0,174.0,140.0,14.0,148.0
50,70,57.0,60.0,66.0,52.0,218.0,68.0
50,71,190.0,46.0,203.0,57.0,14.0,159.0
50,194,211.0,62.0,225.0,76.0,25.0,97.0
50,195,202.0,55.0,207.0,60.0,61.0,55.0
51,68,17.0,124.0,17.0,122.0,190.0,46.0
51,69,36.0,80.0,57.0,59.0,14.0,148.0
51,195,98.0,38.0,104.0,36.0,218.0,68.0
51,196,20.0,113.0,23.0,102.0,14.0,159.0
52,66,225.0,78.0,230.0,83.0,25.0,97.0
52,67,67.0,52.0,69.0,51.0,61.0,55.0
52,68,15.0,163.0,15.0,131.0,190.0,46.0
52,196,126.0,33.0,144.0,33.0,14.0,148.0
52,197,83.0,169.0,83.0,150.0,218.0,68.0
52,198,177.0,142.0,177.0,161.0,14.0,159.0
53,65,70.0,50.0,84.0,43.0,25.0,97.0
53,66,176.0,41.0,186.0,45.0,61.0,55.0
53,198,159.0,36.0,161.0,36.0,190.0,46.0
53,199,24.0,100.0,28.0,94.0,14.0,148.0
54,64,29.0,91.0,39.0,78.0,218.0,68.0
54,65,205.0,57.0,215.0,67.0,14.0,159.0
54,199,85.0,140.0,174.0,140.0,25.0,97.0
54,200,57.0,60.0,66.0,52.0,61.0,55.0
55,62,190.0,46.0,203.0,57.0,190.0,46.0
55,63,211.0,62.0,225.0,76.0,14.0,148.0
55,64,202.0,55.0,207.0,60.0,218.0,68.0
55,200,17.0,124.0,17.0,122.0,14.0,159.0
55,201,36.0,80.0,57.0,59.0,25.0,97.0
55,202,98.0,38.0,104.0,36.0,61.0,55.0
56,61,20.0,113.0,23.0,102.0,190.0,46.0
56,62,225.0,78.0,230.0,83.0,14.0,148.0
56,202,67.0,52.0,69.0,51.0,218.0,68.0
56,203,15.0,163.0,15.0,131.0,14.0,159.0
57,59,126.0,33.0,144.0,33.0,25.0,97.0
57,60,83.0,169.0,83.0,150.0,61.0,55.0
57,61,177.0,142.0,177.0,161.0,190.0,46.0
57,203,70.0,50.0,84.0,43.0,14.0,148.0
57,204,176.0,41.0,186.0,45.0,218.0,68.0
57,205,159.0,36.0,161.0,36.0,14.0,159.0
58,58,24.0,100.0,28.0,94.0,25.0,97.0
58,59,29.0,91.0,39.0,78.0,61.0,55.0
58,205,205.0,57.0,215.0,67.0,190.0,46.0
58,206,85.0,140.0,174.0,140.0,14.0,148.0
59,57,57.0,60.0,66.0,52.0,218.0,68.0
59,58,190.0,46.0,203.0,57.0,14.0,159.0
59,206,211.0,62.0,225.0,76.0,25.0,97.0
59,207,202.0,55.0,207.0,60.0,61.0,55.0
60,55,17.0,124.0,17.0,122.0,190.0,46.0
60,56,36.0,80.0,57.0,59.0,14.0,148.0
60,57,98.0,38.0,104.0,36.0,218.0,68.0
60,207,20.0,113.0,23.0,102.0,14.0,159.0
60,208,225.0,78.0,230.0,83.0,25.0,97.0
60,209,67.0,52.0,69.0,51.0,61.0,55.0
61,55,15.0,163.0,15.0,131.0,190.0,46.0
61,209,126.0,33.0,144.0,33.0,14.0,148.0
62,53,83.0,169.0,83.0,150.0,218.0,68.0
62,54,177.0,142.0,177.0,161.0,14.0,159.0
62,55,70.0,50.0,84.0,43.0,25.0,97.0
62,209,176.0,41.0,186.0,45.0,61.0,55.0
62,210,159.0,36.0,161.0,36.0,190.0,46.0
62,211,24.0,100.0,28.0,94.0,14.0,148.0
63,52,29.0,91.0,39.0,78.0,218.0,68.0
63,53,205.0,57.0,215.0,67.0,14.0,159.0
63,211,85.0,140.0,174.0,140.0,25.0,97.0
63,212,57.0,60.0,66.0,52.0,61.0,55.0
64,51,190.0,46.0,203.0,57.0,190.0,46.0
64,52,211.0,62.0,225.0,76.0,14.0,148.0
64,212,202.0,55.0,207.0,60.0,218.0,68.0
64,213,17.0,124.0,17.0,122.0,14.0,159.0
65,50,36.0,80.0,57.0,59.0,25.0,97.0
65,51,98.0,38.0,104.0,36.0,61.0,55.0
65,213,20.0,113.0,23.0,102.0,190.0,46.0
65,214,225.0,78.0,230.0,83.0,14.0,148.0
66,49,67.0,52.0,69.0,51.0,218.0,68.0
66,50,15.0,163.0,15.0,131.0,14.0,159.0
66,214,126.0,33.0,144.0,33.0,25.0,97.0
66,215,83.0,169.0,83.0,150.0,61.0,55.0
67,48,177.0,142.0,177.0,161.0,190.0,46.0
67,49,70.0,50.0,84.0,43.0,14.0,148.0
67,215,176.0,41.0,186.0,45.0,218.0,68.0
67,216,159.0,36.0,161.0,36.0,14.0,159.0
67,217,24.0,100.0,28.0,94.0,25.0,97.0
68,47,29.0,91.0,39.0,78.0,61.0,55.0
68,48,205.0,57.0,215.0,67.0,190.0,46.0
68,217,85.0,140.0,174.0,140.0,14.0,148.0
69,46,57.0,60.0,66.0,52.0,218.0,68.0
69,47,190.0,46.0,203.0,57.0,14.0,159.0
69,217,211.0,62.0,225.0,76.0,25.0,97.0
69,218,202.0,55.0,207.0,60.0,61.0,55.0
70,45,17.0,124.0,17.0,122.0,190.0,46.0
70,46,36.0,80.0,57.0,59.0,14.0,148.0
70,218,98.0,38.0,104.0,36.0,218.0,68.0
70,219,20.0,113.0,23.0,102.0,14.0,159.0
71,44,225.0,78.0,230.0,83.0,25.0,97.0
71,45,67.0,52.0,69.0,51.0,61.0,55.0
71,219,15.0,163.0,15.0,131.0,190.0,46.0
71,220,126.0,33.0,144.0,33.0,14.0,148.0
72,43,83.0,169.0,83.0,150.0,218.0,68.0
72,44,177.0,142.0,177.0,161.0,14.0,159.0
72,220,70.0,50.0,84.0,43.0,25.0,97.0
72,221,176.0,41.0,186.0,45.0,61.0,55.0
73,42,159.0,36.0,161.0,36.0,190.0,46.0
73,43,24.0,100.0,28.0,94.0,14.0,148.0
73,221,29.0,91.0,39.0,78.0,218.0,68.0
73,222,205.0,57.0,215.0,67.0,14.0,159.0
74,41,85.0,140.0,174.0,140.0,25.0,97.0
74,42,57.0,60.0,66.0,52.0,61.0,55.0
74,222,190.0,46.0,203.0,57.0,190.0,46.0
74,223,211.0,62.0,225.0,76.0,14.0,148.0
75,40,202.0,55.0,207.0,60.0,218.0,68.0
75,41,17.0,124.0,17.0,122.0,14.0,159.0
75,223,36.0,80.0,57.0,59.0,25.0,97.0
75,224,98.0,38.0,104.0,36.0,61.0,55.0
76,39,20.0,113.0,23.0,102.0,190.0,46.0
76,40,225.0,78.0,230.0,83.0,14.0,148.0
76,224,67.0,52.0,69.0,51.0,218.0,68.0
76,225,15.0,163.0,15.0,131.0,14.0,159.0
77,39,126.0,33.0,144.0,33.0,25.0,97.0
77,225,83.0,169.0,83.0,150.0,61.0,55.0
78,38,177.0,142.0,177.0,161.0,190.0,46.0
78,39,70.0,50.0,84.0,43.0,14.0,148.0
78,225,176.0,41.0,186.0,45.0,218.0,68.0
78,226,159.0,36.0,161.0,36.0,14.0,159.0
79,37,24.0,100.0,28.0,94.0,25.0,97.0
79,38,29.0,91.0,39.0,78.0,61.0,55.0
79,226,205.0,57.0,215.0,67.0,190.0,46.0
79,227,85.0,140.0,174.0,140.0,14.0,148.0
80,36,57.0,60.0,66.0,52.0,218.0,68.0
80,37,190.0,46.0,203.0,57.0,14.0,159.0
80,227,211.0,62.0,225.0,76.0,25.0,97.0
80,228,202.0,55.0,207.0,60.0,61.0,55.0
81,36,17.0,124.0,17.0,122.0,190.0,46.0
81,228,36.0,80.0,57.0,59.0,14.0,148.0
82,35,98.0,38.0,104.0,36.0,218.0,68.0
82,36,20.0,113.0,23.0,102.0,14.0,159.0
82,228,225.0,78.0,230.0,83.0,25.0,97.0
82,229,67.0,52.0,69.0,51.0,61.0,55.0
83,34,15.0,163.0,15.0,131.0,190.0,46.0
83,35,126.0,33.0,144.0,33.0,14.0,148.0
83,229,83.0,169.0,83.0,150.0,218.0,68.0
83,230,177.0,142.0,177.0,161.0,14.0,159.0
84,33,70.0,50.0,84.0,43.0,25.0,97.0
84,34,176.0,41.0,186.0,45.0,61.0,55.0
84,230,159.0,36.0,161.0,36.0,190.0,46.0
85,33,24.0,100.0,28.0,94.0,14.0,148.0
85,230,29.0,91.0,39.0,78.0,218.0,68.0
85,231,205.0,57.0,215.0,67.0,14.0,159.0
86,32,85.0,140.0,174.0,140.0,25.0,97.0
86,33,57.0,60.0,66.0,52.0,61.0,55.0
86,231,190.0,46.0,203.0,57.0,190.0,46.0
86,232,211.0,62.0,225.0,76.0,,
87,32,202.0,55.0,207.0,60.0,,
87,232,17.0,124.0,17.0,122.0,,
88,31,36.0,80.0,57.0,59.0,,
88,32,98.0,38.0,104.0,36.0,,
88,232,20.0,113.0,23.0,102.0,,
89,30,225.0,78.0,230.0,83.0,,
89,31,67.0,52.0,69.0,51.0,,
89,232,15.0,163.0,15.0,131.0,,
89,233,126.0,33.0,144.0,33.0,,
90,29,83.0,169.0,83.0,150.0,,
90,30,177.0,142.0,177.0,161.0,,
90,233,70.0,50.0,84.0,43.0,,
91,29,176.0,41.0,186.0,45.0,,
91,232,159.0,36.0,161.0,36.0,,
91,233,24.0,100.0,28.0,94.0,,
92,29,29.0,91.0,39.0,78.0,,
92,233,205.0,57.0,215.0,67.0,,
93,28,85.0,140.0,174.0,140.0,,
93,29,57.0,60.0,66.0,52.0,,
94,27,190.0,46.0,203.0,57.0,,
94,28,211.0,62.0,225.0,76.0,,
95,27,202.0,55.0,207.0,60.0,,
96,26,17.0,124.0,17.0,122.0,,
97,26,36.0,80.0,57.0,59.0,,
98,25,98.0,38.0,104.0,36.0,,
98,26,20.0,113.0,23.0,102.0,,
99,25,225.0,78.0,230.0,83.0,,
100,24,67.0,52.0,69.0,51.0,,
100,25,15.0,163.0,15.0,131.0,,
101,24,126.0,33.0,144.0,33.0,,
102,23,83.0,169.0,83.0,150.0,,
102,24,177.0,142.0,177.0,161.0,,
103,23,70.0,50.0,84.0,43.0,,
104,23,176.0,41.0,186.0,45.0,,
105,22,159.0,36.0,161.0,36.0,,
106,22,24.0,100.0,28.0,94.0,,
107,21,29.0,91.0,39.0,78.0,,
107,22,205.0,57.0,215.0,67.0,,
108,21,85.0,140.0,174.0,140.0,,
109,21,57.0,60.0,66.0,52.0,,
110,21,190.0,46.0,203.0,57.0,,
111,20,211.0,62.0,225.0,76.0,,
112,20,202.0,55.0,207.0,60.0,,
113,20,17.0,124.0,17.0,122.0,,
114,20,36.0,80.0,57.0,59.0,,
115,19,98.0,38.0,104.0,36.0,,
116,19,20.0,113.0,23.0,102.0,,
117,19,225.0,78.0,230.0,83.0,,
118,18,67.0,52.0,69.0,51.0,,
119,18,15.0,163.0,15.0,131.0,,
120,18,126.0,33.0,144.0,33.0,,
121,17,83.0,169.0,83.0,150.0,,
122,17,177.0,142.0,177.0,161.0,,
123,17,70.0,50.0,84.0,43.0,,
124,17,176.0,41.0,186.0,45.0,,
125,17,159.0,36.0,161.0,36.0,,
126,17,24.0,100.0,28.0,94.0,,
127,17,29.0,91.0,39.0,78.0,,
128,16,205.0,57.0,215.0,67.0,,
129,16,85.0,140.0,174.0,140.0,,
130,16,57.0,60.0,66.0,52.0,,
131,15,190.0,46.0,203.0,57.0,,
132,15,211.0,62.0,225.0,76.0,,
133,15,202.0,55.0,207.0,60.0,,
134,15,17.0,124.0,17.0,122.0,,
135,15,36.0,80.0,57.0,59.0,,
136,15,98.0,38.0,104.0,36.0,,
137,15,20.0,113.0,23.0,102.0,,
137,158,225.0,78.0,230.0,83.0,,
137,159,67.0,52.0,69.0,51.0,,
137,160,15.0,163.0,15.0,131.0,,
137,161,126.0,33.0,144.0,33.0,,
137,162,83.0,169.0,83.0,150.0,,
137,163,177.0,142.0,177.0,161.0,,
138,15,70.0,50.0,84.0,43.0,,
139,15,176.0,41.0,186.0,45.0,,
140,15,159.0,36.0,161.0,36.0,,
140,83,24.0,100.0,28.0,94.0,,
140,85,29.0,91.0,39.0,78.0,,
140,86,205.0,57.0,215.0,67.0,,
140,87,85.0,140.0,174.0,140.0,,
140,88,57.0,60.0,66.0,52.0,,
140,89,190.0,46.0,203.0,57.0,,
140,90,211.0,62.0,225.0,76.0,,
140,91,202.0,55.0,207.0,60.0,,
140,92,17.0,124.0,17.0,122.0,,
140,93,36.0,80.0,57.0,59.0,,
140,94,98.0,38.0,104.0,36.0,,
140,95,20.0,113.0,23.0,102.0,,
140,96,225.0,78.0,230.0,83.0,,
140,97,67.0,52.0,69.0,51.0,,
140,98,15.0,163.0,15.0,131.0,,
140,99,126.0,33.0,144.0,33.0,,
140,100,83.0,169.0,83.0,150.0,,
140,101,177.0,142.0,177.0,161.0,,
140,102,70.0,50.0,84.0,43.0,,
140,103,176.0,41.0,186.0,45.0,,
140,104,159.0,36.0,161.0,36.0,,
140,105,24.0,100.0,28.0,94.0,,
140,106,29.0,91.0,39.0,78.0,,
140,107,205.0,57.0,215.0,67.0,,
140,108,85.0,140.0,174.0,140.0,,
140,109,57.0,60.0,66.0,52.0,,
140,110,190.0,46.0,203.0,57.0,,
140,111,211.0,62.0,225.0,76.0,,
140,112,202.0,55.0,207.0,60.0,,
140,113,17.0,124.0,17.0,122.0,,
140,114,36.0,80.0,57.0,59.0,,
140,115,98.0,38.0,104.0,36.0,,
140,116,20.0,113.0,23.0,102.0,,
140,117,225.0,78.0,230.0,83.0,,
140,118,67.0,52.0,69.0,51.0,,
140,119,15.0,163.0,15.0,131.0,,
140,120,126.0,33.0,144.0,33.0,,
140,121,83.0,169.0,83.0,150.0,,
140,122,177.0,142.0,177.0,161.0,,
140,123,70.0,50.0,84.0,43.0,,
140,124,176.0,41.0,186.0,45.0,,
140,125,159.0,36.0,161.0,36.0,,
140,126,24.0,100.0,28.0,94.0,,
140,127,29.0,91.0,39.0,78.0,,
140,128,205.0,57.0,215.0,67.0,,
140,129,85.0,140.0,174.0,140.0,,
140,130,57.0,60.0,66.0,52.0,,
140,131,190.0,46.0,203.0,57.0,,
140,132,211.0,62.0,225.0,76.0,,
140,133,202.0,55.0,207.0,60.0,,
140,134,17.0,124.0,17.0,122.0,,
140,135,36.0,80.0,57.0,59.0,,
140,136,98.0,38.0,104.0,36.0,,
140,137,20.0,113.0,23.0,102.0,,
140,138,225.0,78.0,230.0,83.0,,
140,139,67.0,52.0,69.0,51.0,,
140,140,15.0,163.0,15.0,131.0,,
140,141,126.0,33.0,144.0,33.0,,
140,142,83.0,169.0,83.0,150.0,,
140,143,177.0,142.0,177.0,161.0,,
140,144,70.0,50.0,84.0,43.0,,
140,145,176.0,41.0,186.0,45.0,,
140,146,159.0,36.0,161.0,36.0,,
140,147,24.0,100.0,28.0,94.0,,
140,148,29.0,91.0,39.0,78.0,,
140,149,205.0,57.0,215.0,67.0,,
140,150,85.0,140.0,174.0,140.0,,
140,151,57.0,60.0,66.0,52.0,,
140,152,190.0,46.0,203.0,57.0,,
140,153,211.0,62.0,225.0,76.0,,
140,154,202.0,55.0,207.0,60.0,,
140,155,17.0,124.0,17.0,122.0,,
140,156,36.0,80.0,57.0,59.0,,
140,157,98.0,38.0,104.0,36.0,,
140,158,20.0,113.0,23.0,102.0,,
140,159,225.0,78.0,230.0,83.0,,
140,160,67.0,52.0,69.0,51.0,,
140,161,15.0,163.0,15.0,131.0,,
